Annotation,PDE4D,PDE4DIP,PDE4A,PDE4B,PDE4C
TMEM104,0.05953372239329368,-0.06025933288194136,-0.1980118659232873,0.17601019453209632,-0.7024710172203784
CAMKK1,-0.5406426304660706,-0.150810488712034,-0.30452086154733526,-0.6694728377036311,-0.42712442842704146
GABBR2,0.5250137914336065,0.33416312234808276,0.5434988691053069,0.5276602473149161,0.003442404936134853
MIS18BP1,0.11002876658401764,0.4967130879462376,0.29211851117092547,-0.11136575641464677,0.0784454264974386
LINC00239,-0.012337998463745519,0.05052863769049919,0.10960589720366692,-0.20696808067796574,-0.21842379373183074
PABPC1L2A,0.2738028404191774,0.45923384271949685,0.08354009491531235,0.1153934332607565,-0.09227217636847529
ZFHX4,0.3103192396677717,0.36862039770817084,-0.19576415734047534,0.18946054438610557,0.43615429566217007
CCDC171,0.24119977314510194,0.6788083498166986,0.39991729512792257,-0.003926151355135824,0.4202880158595137
LBX1-AS1,-0.1035883063047329,-0.1767137130909919,0.3424797231328062,0.1737714534004014,-0.15961901256812105
MROH7-TTC4,-0.19950804253646423,0.13286490301154977,0.2696033151504343,-0.018946906418509393,0.04494763273272047
LOC646626,-0.08807053440250091,-0.049712504548917034,-0.0038449021707145127,-0.024778749055483582,0.2844179056204087
FBXO46,-0.1714094462519047,-0.2860555795221445,-0.03151634896601454,-0.3383773018136035,-0.6076395948104901
TLK2,0.48652814599590244,0.8280016785610949,0.2797910952067256,0.5053790388790519,0.20140622537703298
SCG3,0.46646138365772183,0.5919606202521431,0.26098839843286425,0.6936907660209225,0.10628539317557335
MGA,0.3391250449822205,0.8327498103260337,0.3134054327020013,0.08812579289217526,0.2892144710906531
ISG20,0.28698068603904586,0.43011924798961904,0.07482702527982069,0.4227236031472836,0.2987999394968077
EPB41L3,0.2385249021008618,0.6433512774656094,0.21948280508591847,0.1476984221333551,-0.03391372940306851
HTATSF1,0.12594051003362722,0.13770244958409555,-0.032365306819376105,-0.29517187996483407,0.19698682820065472
ZDHHC6,0.776482172249777,0.5534706543135769,0.48647389375143246,0.7754291078295663,0.5710301402860243
WNT1,-0.272248593662044,-0.13358589380732794,-0.60694766983491,-0.35426724668853016,-0.22201362156099766
MIR3064,0.4406914432883218,0.4369494827748848,0.6741659756811221,0.40460495459302287,0.15709039435791994
TVP23B,0.454695768142728,0.3391090243491624,0.14046931382110941,0.3391363702393714,0.2461784615747088
LDB1,0.04156223276650554,-0.3041372083235974,0.30137509269539436,0.2961796804647698,-0.4877133023413484
HSDL1,0.15566649793224474,0.5979738782687073,0.4259537304271915,-0.023797164903349956,-0.137005252461175
PNPT1,0.6903648955912061,0.7733554403485733,0.41234234415646925,0.5994171882603746,0.15152455193078354
B3GNT5,0.5306436837751386,0.5636640470507759,0.11460684987849197,0.4947612621576384,0.4005335935471519
MIA3,0.8057521677447285,0.6964006157135675,0.6304125691718738,0.7442785551638885,0.6735190128445325
WBP1,-0.12387267638320595,-0.7614558885878349,-0.08823404188831413,-0.078125641088076,0.33075179288223405
PDCD5,0.17084451854249078,0.5543250838977807,-0.13126714201396464,0.24074614247678006,-0.4963616775584607
MRPL24,-0.12187936962206673,-0.5565568415729463,0.01223634224862761,0.14726970325446812,0.28320223487784985
GCNT4,-0.002966229050899868,0.3658847617194953,0.14332464798704092,-0.12446670379752293,-0.28286056220097605
HEXA,0.47348427218654987,-0.053157738805672615,0.3116276431958495,0.5849123115326308,0.6853914639948004
COL26A1,0.057695345726023584,0.16984513150520614,-0.07083985666594574,0.3025641990124583,-0.3994811458250074
ILF2,-0.34331171026173574,-0.12185709672913408,-0.011920444712520396,-0.06475554356621048,-0.6530137591126173
RTN4,0.47411985635914394,0.6659881141557261,0.37113494688612086,0.2192143590167134,0.07739799318254002
TSPAN12,0.579867455873111,0.4451361107996388,0.23447960762240175,0.16951761763231485,0.34134545138907413
FAM189A1,-0.2275430263535022,0.0017827087923335792,-0.00888885126537527,-0.4117515503343036,-0.45457297953571435
LEMD1-AS1,-0.12702583630553999,0.4662385551429238,-0.04692881127039344,-0.2061356133314615,0.04395716903248246
SATL1,0.16450833728057124,0.3255312168061278,-0.09264688208043251,-0.013979246146917219,0.06632989807688197
KLHL35,-0.06299053795178716,-0.5958332171465537,0.14992168898764066,0.10508720464823601,-0.27078589349199034
